Image,Mask
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ab6619ee-546c-4245-be8d-6e0eece3581a.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ab6619ee-546c-4245-be8d-6e0eece3581a.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ab6c8c45-7aad-43f3-9b5c-49cfad1dc0f6.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ab6c8c45-7aad-43f3-9b5c-49cfad1dc0f6.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ab6e779b-d387-46fe-be63-74bb6c2a1d08.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ab6e779b-d387-46fe-be63-74bb6c2a1d08.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ab6f5973-db3c-4c21-8981-189792ea16ee.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ab6f5973-db3c-4c21-8981-189792ea16ee.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ab708945-6f3a-4652-85df-4f02d6079a75.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ab708945-6f3a-4652-85df-4f02d6079a75.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ab71b558-cd1c-4ca8-b06e-05b4f3f48525.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ab71b558-cd1c-4ca8-b06e-05b4f3f48525.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ab7d4c3c-d22d-4d21-a0c1-c78e26a2cca6.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ab7d4c3c-d22d-4d21-a0c1-c78e26a2cca6.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ab81d5c0-1fba-49e5-93a8-fd4caee5f33c.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ab81d5c0-1fba-49e5-93a8-fd4caee5f33c.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ab83b236-6625-4c80-80b7-00a00a71c9d9.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ab83b236-6625-4c80-80b7-00a00a71c9d9.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ab83e64b-4204-405f-a77c-02f4fa01c6e6.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ab83e64b-4204-405f-a77c-02f4fa01c6e6.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ab877686-52ee-4476-8613-a6e4ca3959a2.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ab877686-52ee-4476-8613-a6e4ca3959a2.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ab9069f0-1511-414d-b37a-2920517004d4.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ab9069f0-1511-414d-b37a-2920517004d4.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ab93d6fb-751b-4eb9-a022-9affc62846ed.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ab93d6fb-751b-4eb9-a022-9affc62846ed.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ab940f3f-3e24-4923-9907-17b3507157be.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ab940f3f-3e24-4923-9907-17b3507157be.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ab96fe46-8079-448d-a9e2-76b8e096e6ae.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ab96fe46-8079-448d-a9e2-76b8e096e6ae.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ab9eccef-dfdf-4fba-b1f9-fccdda382eff.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ab9eccef-dfdf-4fba-b1f9-fccdda382eff.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ab9faaf2-1f9c-49fd-9148-1ae56b695fae.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ab9faaf2-1f9c-49fd-9148-1ae56b695fae.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/aba529f7-0175-4d1c-b3df-601c95cec965.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/aba529f7-0175-4d1c-b3df-601c95cec965.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ababe608-9aa0-4055-8a0b-6ecd96b84b54.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ababe608-9aa0-4055-8a0b-6ecd96b84b54.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/abb1c618-d1e0-4948-98e9-99703b57043c.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/abb1c618-d1e0-4948-98e9-99703b57043c.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/abc07cd4-2d0f-4ad8-a516-b45d035dadb1.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/abc07cd4-2d0f-4ad8-a516-b45d035dadb1.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/abc5356a-b8b2-4a0b-9dab-14c54efb4f29.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/abc5356a-b8b2-4a0b-9dab-14c54efb4f29.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/abcb43a2-7b1d-428a-b909-e54c92acbd5b.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/abcb43a2-7b1d-428a-b909-e54c92acbd5b.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/abd50515-15ea-489a-bdb8-c38dd3ef0b36.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/abd50515-15ea-489a-bdb8-c38dd3ef0b36.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/abda22a1-7761-4590-a1a8-132e093c54f2.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/abda22a1-7761-4590-a1a8-132e093c54f2.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/abdd57b2-8bbc-409a-853f-885215db8c6c.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/abdd57b2-8bbc-409a-853f-885215db8c6c.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/abe4dcac-25e1-40f1-9deb-0a18079fff6c.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/abe4dcac-25e1-40f1-9deb-0a18079fff6c.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/abfa6fc6-e696-4d79-890c-aa14ce01ea2f.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/abfa6fc6-e696-4d79-890c-aa14ce01ea2f.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/abff4044-3c0a-458f-b0c7-04254be7fc0c.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/abff4044-3c0a-458f-b0c7-04254be7fc0c.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac0fa091-cdb3-4e17-a8bd-58545c3e0106.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac0fa091-cdb3-4e17-a8bd-58545c3e0106.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac10f43e-03b8-43d2-bcae-6fe000542397.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac10f43e-03b8-43d2-bcae-6fe000542397.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac1426c4-11ff-485c-a0bb-790bd57d0527.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac1426c4-11ff-485c-a0bb-790bd57d0527.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac166a48-f6e6-4236-8a92-c41b1e1ed87d.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac166a48-f6e6-4236-8a92-c41b1e1ed87d.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac18858f-cb0a-4d54-89a0-25a8c2bc0980.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac18858f-cb0a-4d54-89a0-25a8c2bc0980.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac1c77f9-db17-4bb4-886f-718a265eaa4d.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac1c77f9-db17-4bb4-886f-718a265eaa4d.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac1f192d-7a24-44c3-9175-819291bd4db9.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac1f192d-7a24-44c3-9175-819291bd4db9.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac2257b8-e600-42bd-ab9c-951fa49b3ec6.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac2257b8-e600-42bd-ab9c-951fa49b3ec6.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac23d97b-7d42-4ad9-ad8f-db7e6aeddffa.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac23d97b-7d42-4ad9-ad8f-db7e6aeddffa.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac26a72d-2ac4-4e08-8761-7d48b67d0726.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac26a72d-2ac4-4e08-8761-7d48b67d0726.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac29e848-bceb-4233-8a07-14778f17d575.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac29e848-bceb-4233-8a07-14778f17d575.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac2dbd3f-3b25-4628-8b69-338d34cbf628.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac2dbd3f-3b25-4628-8b69-338d34cbf628.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac2f43b0-3e63-47e0-9e50-4ba59b9b747e.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac2f43b0-3e63-47e0-9e50-4ba59b9b747e.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac338f2a-61c9-4664-b97e-23e05c260b02.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac338f2a-61c9-4664-b97e-23e05c260b02.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac34a830-57ce-4390-9076-6faacdedd54b.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac34a830-57ce-4390-9076-6faacdedd54b.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac38760f-7332-4278-b011-982c9615f3cf.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac38760f-7332-4278-b011-982c9615f3cf.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac3e813f-0c91-461e-83eb-e3bdac5bb756.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac3e813f-0c91-461e-83eb-e3bdac5bb756.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac3f6948-11eb-430c-b7eb-3df21e68a3ae.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac3f6948-11eb-430c-b7eb-3df21e68a3ae.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac4bf897-0752-4095-9404-1e6ff42a1dfb.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac4bf897-0752-4095-9404-1e6ff42a1dfb.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac512fbd-8e85-4cc8-9af2-fb035189a72c.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac512fbd-8e85-4cc8-9af2-fb035189a72c.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac51aa90-d1ca-4247-911b-09e5b324fa30.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac51aa90-d1ca-4247-911b-09e5b324fa30.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac648f87-a79f-4ce0-9439-23a8dd886b71.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac648f87-a79f-4ce0-9439-23a8dd886b71.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac68e9cc-42b3-489a-8ee8-fbb28188c73d.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac68e9cc-42b3-489a-8ee8-fbb28188c73d.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac69ac97-4835-40b9-a4a7-442626dd28e9.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac69ac97-4835-40b9-a4a7-442626dd28e9.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac69e22d-1383-4d35-841b-c2da8b402469.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac69e22d-1383-4d35-841b-c2da8b402469.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac6b624d-71ba-44ca-957e-592a715f0ac2.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac6b624d-71ba-44ca-957e-592a715f0ac2.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac6b782f-206e-4cd2-8002-427c2843f90b.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac6b782f-206e-4cd2-8002-427c2843f90b.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac6e81b1-37eb-4bd6-8a58-8c8f246fc16b.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac6e81b1-37eb-4bd6-8a58-8c8f246fc16b.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac70e5ac-f93d-4fbf-a8d8-6db501f56cc2.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac70e5ac-f93d-4fbf-a8d8-6db501f56cc2.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac710523-7dfb-4d63-821c-34b2d6ef03d7.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac710523-7dfb-4d63-821c-34b2d6ef03d7.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac7a86f8-447e-4062-9ed3-2361a6ea7fdc.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac7a86f8-447e-4062-9ed3-2361a6ea7fdc.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac7bdc8e-b181-41c1-8186-f12472ad3899.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac7bdc8e-b181-41c1-8186-f12472ad3899.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac81e9b6-5789-4797-ad85-510186cdd4a9.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac81e9b6-5789-4797-ad85-510186cdd4a9.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac87627c-76ef-4704-b965-6e2badb21d5e.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac87627c-76ef-4704-b965-6e2badb21d5e.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac88c984-77c4-4407-ac9b-157861501eec.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac88c984-77c4-4407-ac9b-157861501eec.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ac9106d5-8cbc-46b0-b27e-8c998b04ef51.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ac9106d5-8cbc-46b0-b27e-8c998b04ef51.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/aca5cb44-9cfc-420b-a0c4-19f9ef692afb.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/aca5cb44-9cfc-420b-a0c4-19f9ef692afb.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/acacd8c0-68d9-4ff7-ae58-80021e4e08de.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/acacd8c0-68d9-4ff7-ae58-80021e4e08de.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/acb42b54-806b-4770-87c0-8dbe0b064192.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/acb42b54-806b-4770-87c0-8dbe0b064192.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/acb491dd-0170-409b-a5e4-7970ac3f1a32.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/acb491dd-0170-409b-a5e4-7970ac3f1a32.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/acb5c720-f741-415c-993c-65855be08ffa.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/acb5c720-f741-415c-993c-65855be08ffa.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/acbf5ac9-25e8-4aba-8ab9-1b497c22e284.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/acbf5ac9-25e8-4aba-8ab9-1b497c22e284.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/acc17db4-7fc3-4657-a8c1-0555bcbeba48.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/acc17db4-7fc3-4657-a8c1-0555bcbeba48.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/acc73b01-9373-405f-8684-64e29541d69e.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/acc73b01-9373-405f-8684-64e29541d69e.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/acd43666-c66e-48f6-ac31-c7789f9acc62.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/acd43666-c66e-48f6-ac31-c7789f9acc62.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/acdc118f-742d-4e1c-a5b4-f9f052adf54d.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/acdc118f-742d-4e1c-a5b4-f9f052adf54d.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ace3688f-2479-4468-9759-1e9a1fe02d6f.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ace3688f-2479-4468-9759-1e9a1fe02d6f.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ace71169-f41d-4a68-a7b3-b16abf065f9c.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ace71169-f41d-4a68-a7b3-b16abf065f9c.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/acea0494-388b-4745-a430-892751494e8c.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/acea0494-388b-4745-a430-892751494e8c.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/aceadc8e-a025-4184-af7c-20325cb516a3.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/aceadc8e-a025-4184-af7c-20325cb516a3.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/acee926a-5141-461f-b0c7-edbbf8bf51c8.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/acee926a-5141-461f-b0c7-edbbf8bf51c8.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/acfec3cb-9511-4f09-977c-87b061bd50dd.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/acfec3cb-9511-4f09-977c-87b061bd50dd.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ad07e798-4dea-419f-94c3-f6ae51875465.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ad07e798-4dea-419f-94c3-f6ae51875465.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ad217b8d-1a8a-4347-871c-812febbde1e4.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ad217b8d-1a8a-4347-871c-812febbde1e4.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ad233e1a-853b-4ad8-951f-a756c3cf2d53.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ad233e1a-853b-4ad8-951f-a756c3cf2d53.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ad23629c-4db1-4b9f-87cd-625d4e1e2cc9.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ad23629c-4db1-4b9f-87cd-625d4e1e2cc9.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ad310f52-5ed7-46a5-a083-3ffd1bc4bb71.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ad310f52-5ed7-46a5-a083-3ffd1bc4bb71.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ad35c3e6-87b5-4114-b057-c223431c49f0.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ad35c3e6-87b5-4114-b057-c223431c49f0.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ad410976-c87b-444f-abd7-36b1292d680b.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ad410976-c87b-444f-abd7-36b1292d680b.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ad445bea-e0e4-429f-97ab-11271727984e.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ad445bea-e0e4-429f-97ab-11271727984e.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ad463d4a-996c-4f96-90ad-1bb3594e5a90.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ad463d4a-996c-4f96-90ad-1bb3594e5a90.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ad49beb0-b610-4b07-adf1-60b4a6413159.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ad49beb0-b610-4b07-adf1-60b4a6413159.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ad4d16e5-a851-4327-b9fe-5977da445669.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ad4d16e5-a851-4327-b9fe-5977da445669.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ad50d85f-8915-4dc4-b048-74de08e2059b.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ad50d85f-8915-4dc4-b048-74de08e2059b.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ad587880-a108-4b52-bf4a-28d248bb1539.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ad587880-a108-4b52-bf4a-28d248bb1539.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ad5a2700-3388-499a-8584-d811cacac4ac.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ad5a2700-3388-499a-8584-d811cacac4ac.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ad69b71d-7005-4f1e-a6d8-27d84106c9af.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ad69b71d-7005-4f1e-a6d8-27d84106c9af.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ad731170-1388-4ee3-89f9-786322217fc3.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ad731170-1388-4ee3-89f9-786322217fc3.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ad7bfead-6c0b-436f-9d0b-92827be703c3.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ad7bfead-6c0b-436f-9d0b-92827be703c3.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ad7e68e9-245c-4c21-a5d2-6da5f6f9788f.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ad7e68e9-245c-4c21-a5d2-6da5f6f9788f.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ad800121-7222-4b35-abbd-72889217ce37.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ad800121-7222-4b35-abbd-72889217ce37.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ad87f2f3-94d1-459a-83de-fe597d9f5d13.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ad87f2f3-94d1-459a-83de-fe597d9f5d13.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/ad89c871-f23f-40a2-a39e-53db93884b59.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/ad89c871-f23f-40a2-a39e-53db93884b59.jpg
